Title,Link,Sale Price,Regular Price,Image Path,Swatch Colors
"Bacall Curved 2-Piece Chaise Sectional (116"")",https://www.westelm.com/products/bacall-2-piece-chaise-sectional-h10922/?pkey=call-living-room,"2,698","3,498","images/Bacall_Curved_2-Piece_Chaise_Sectional_(116"").jpg","Yarn Dyed Linen Weave, Alabaster, Yarn Dyed Linen Weave, Pearl Gray, Yarn Dyed Linen Weave, Pewter, Yarn Dyed Linen Weave, Graphite"
Rounded Back Swivel Chair,https://www.westelm.com/products/rounded-back-swivel-chair-h6547/?pkey=call-living-room,999,"1,999",images/Rounded_Back_Swivel_Chair.jpg,"Natural Beige, Haven Tobacco Leather"
"Harris Loft Leather Sofa (86""–96"")",https://www.westelm.com/products/harris-loft-leather-sofa-h10367/?pkey=call-living-room,"1,599","1,999","images/Harris_Loft_Leather_Sofa_(86""–96"").jpg","Vegan Leather, Saddle, Vegan Leather, Molasses"
Haven Leather Ottoman,https://www.westelm.com/products/haven-leather-ottoman-h3864/?pkey=call-living-room,919,"1,499",images/Haven_Leather_Ottoman.jpg,"Saddle Leather, Nut, Saddle Leather, Oxblood, Saddle Leather, Slate, Saddle Leather, Banker"
"Auburn Leather 2-Piece Chaise Sectional (107"")",https://www.westelm.com/products/auburn-leather-2-piece-chaise-sectional-107-h12177/?pkey=call-living-room,"3,038","3,998","images/Auburn_Leather_2-Piece_Chaise_Sectional_(107"").jpg","Saddle Leather, Nut, Ludlow Leather, Gray Smoke, Ludlow Leather, Sesame, Weston Leather, Molasses"
Scarlett Leather Ottoman,https://www.westelm.com/products/scarlett-leather-ottoman-h8739/?pkey=call-living-room,599,649,images/Scarlett_Leather_Ottoman.jpg,"Saddle Leather, Nut, Saddle Leather, Banker, Ludlow Leather, Gray Smoke, Ludlow Leather, Sesame"
"Natural Wood Media Console (52""–78"")",https://www.westelm.com/products/natural-wood-media-console-h3547/?pkey=call-living-room,"2,879","3,599","images/Natural_Wood_Media_Console_(52""–78"").jpg",
"Marin Leather 2-Piece Chaise Sectional (114"")",https://www.westelm.com/products/marin-leather-2-piece-chaise-sectional-h7830/?pkey=call-living-room,"4,318","6,198","images/Marin_Leather_2-Piece_Chaise_Sectional_(114"").jpg","Saddle Leather, Nut, Saddle Leather, Banker, Ludlow Leather, Gray Smoke, Ludlow Leather, Sesame"
Levi Bean Bag Chair,https://www.westelm.com/products/levi-bean-bag-chair-h5000/?pkey=call-living-room,339.15,549,images/Levi_Bean_Bag_Chair.jpg,"Yarn Dyed Linen Weave, Alabaster, Yarn Dyed Linen Weave, Pewter, Yarn Dyed Linen Weave, Graphite, Yarn Dyed Linen Weave, Frost Gray"
"Andes 3-Piece L-Shaped Wedge Sectional (103""–126"")",https://www.westelm.com/products/andes-l-shaped-wedge-sectional-h7397/?pkey=call-living-room,"4,197","4,397","images/Andes_3-Piece_L-Shaped_Wedge_Sectional_(103""–126"").jpg",
"Drake 3-Piece L-Shaped Sectional (100"")",https://www.westelm.com/products/drake-3-piece-l-shaped-sectional-h6216/?pkey=call-living-room,"2,888.30","4,298","images/Drake_3-Piece_L-Shaped_Sectional_(100"").jpg","Yarn Dyed Linen Weave, Pewter, Yarn Dyed Linen Weave, Graphite, Yarn Dyed Linen Weave, Frost Gray, Yarn Dyed Linen Weave, Sand"
"Harris Leather 2-Piece Sleeper Sectional w/ Storage Chaise (108"")",https://www.westelm.com/products/harris-leather-queen-sleeper-sectional-w-storage-h5031/?pkey=call-living-room,"4,478","5,798","images/Harris_Leather_2-Piece_Sleeper_Sectional_w__Storage_Chaise_(108"").jpg","Saddle Leather, Nut, Saddle Leather, Banker, Ludlow Leather, Gray Smoke, Ludlow Leather, Sesame"
"Dalton Motion Reclining Leather 3-Piece Chaise Sectional (119.5"")",https://www.westelm.com/products/dalton-motion-leather-3-piece-chaise-sectional-h12155/?pkey=call-living-room,"8,195","8,895","images/Dalton_Motion_Reclining_Leather_3-Piece_Chaise_Sectional_(119.5"").jpg","Saddle Leather, Nut, Ludlow Leather, Gray Smoke, Ludlow Leather, Sand, Ludlow Leather, Sesame"
"Linden Square Coffee Table (50"")",https://www.westelm.com/products/mp-linden-coffee-table-h12532/?pkey=call-living-room,"1,754.10","1,949","images/Linden_Square_Coffee_Table_(50"").jpg",
"Remi 2-Piece Armless Sofa (70"")",https://www.westelm.com/products/remi-2-piece-armless-sofa-h6238/?pkey=call-living-room,998,"3,198","images/Remi_2-Piece_Armless_Sofa_(70"").jpg","Yarn Dyed Linen Weave, Alabaster, Yarn Dyed Linen Weave, Pewter, Yarn Dyed Linen Weave, Graphite, Yarn Dyed Linen Weave, Frost Gray"
"Marin Storage Sofa (86"")",https://www.westelm.com/products/marin-storage-sofa-h12166/?pkey=call-living-room,"1,799","2,099","images/Marin_Storage_Sofa_(86"").jpg","Yarn Dyed Linen Weave, Alabaster, Yarn Dyed Linen Weave, Pearl Gray, Yarn Dyed Linen Weave, Pewter, Yarn Dyed Linen Weave, Graphite"
Easton Ottoman,https://www.westelm.com/products/easton-ottoman-h9541/?pkey=call-living-room,799,"1,299",images/Easton_Ottoman.jpg,"Performance Yarn Dyed Linen Weave, Alabaster, Yarn Dyed Linen Weave, Alabaster, Yarn Dyed Linen Weave, Pearl Gray, Yarn Dyed Linen Weave, Pewter"
Emmett Rectangle Ottoman,https://www.westelm.com/products/emmett-rectangle-ottoman-h11789/?pkey=call-living-room,721.65,"1,399",images/Emmett_Rectangle_Ottoman.jpg,"Yarn Dyed Linen Weave, Pewter, Yarn Dyed Linen Weave, Graphite, Yarn Dyed Linen Weave, Frost Gray, Yarn Dyed Linen Weave, Sand"
"Easton Leather Sofa (75""–95"")",https://www.westelm.com/products/easton-leather-sofa-h8691/?pkey=call-living-room,"3,199","3,499","images/Easton_Leather_Sofa_(75""–95"").jpg","Saddle Leather, Nut, Ludlow Leather, Gray Smoke, Ludlow Leather, Sesame, Ludlow Leather, Black"
Steelcase Bassline Standing Storage - Full Back,https://www.westelm.com/products/steelcase-bassline-standing-storage-full-back-h10875/?pkey=call-living-room,"2,535","2,869",images/Steelcase_Bassline_Standing_Storage_-_Full_Back.jpg,"Ash Noce, Blackwood, Virginia Walnut"
"Billy Cotton Curved Armless Modular Sofa (94.5"")",https://www.westelm.com/products/billy-cotton-armless-modular-sofa-h12307/?pkey=call-living-room,"1,497","2,097","images/Billy_Cotton_Curved_Armless_Modular_Sofa_(94.5"").jpg","Yarn Dyed Linen Weave, Alabaster, Yarn Dyed Linen Weave, Sand, Performance Coastal Linen, Midnight, Performance Coastal Linen, Dark Olive"
Boardwalk Ottoman,https://www.westelm.com/products/boardwalk-ottoman-h10837/?pkey=call-living-room,"1,625","1,875",images/Boardwalk_Ottoman.jpg,"FOMO, Antelope, Tweed Multi, Medium Grey, FOMO, Medium Grey, Tweed Multi, Taupe"
Steelcase Bassline One Seat Bench,https://www.westelm.com/products/steelcase-bassline-one-seat-bench-h10869/?pkey=call-living-room,705,759,images/Steelcase_Bassline_One_Seat_Bench.jpg,"Billiard Cloth, Citron, Billiard Cloth, Mallard, Billiard Cloth, Pewter, Billiard Cloth, Gunmetal"
Steelcase Jenny Chair,https://www.westelm.com/products/steelcase-jenny-chair-h10895/?pkey=call-living-room,"1,395","1,669",images/Steelcase_Jenny_Chair.jpg,"Billiard Cloth, Citron, Billiard Cloth, Gunmetal, Billiard Cloth, Mallard, Billiard Cloth, Pewter"
Greenpoint Tall Bookcase w/ Storage,https://www.westelm.com/products/greenpoint-tall-bookcase-with-storage-h10852/?pkey=call-living-room,"3,225","5,165",images/Greenpoint_Tall_Bookcase_w__Storage.jpg,"Ash Noce, Natural Oak, Thunder Walnut, Volcanic Oak"
"Modern Arm Sofa (92"")",https://www.westelm.com/products/modern-arm-sofa-h1689/?pkey=call-living-room,"1,999","2,199","images/Modern_Arm_Sofa_(92"").jpg","Natural, Charcoal"
Dalton Motion Ottoman,https://www.westelm.com/products/dalton-motion-ottoman-h12149/?pkey=call-living-room,599,"1,099",images/Dalton_Motion_Ottoman.jpg,"Performance Yarn Dyed Linen Weave, Alabaster, Yarn Dyed Linen Weave, Alabaster, Yarn Dyed Linen Weave, Pearl Gray, Yarn Dyed Linen Weave, Pewter"
Easton Leather Ottoman,https://www.westelm.com/products/easton-leather-ottoman-h10748/?pkey=call-living-room,"1,199","1,299",images/Easton_Leather_Ottoman.jpg,"Saddle Leather, Nut, Ludlow Leather, Gray Smoke, Ludlow Leather, Sesame, Ludlow Leather, Navy"
"Aitken Curved Side Table (16"" – 20"")",https://www.westelm.com/products/mp-aitken-curved-side-table-h12271/?pkey=call-living-room,299,349,"images/Aitken_Curved_Side_Table_(16""_–_20"").jpg",
"Harmony Modular Leather Small 2-Piece Chaise Sectional (86"")",https://www.westelm.com/products/harmony-modular-leather-small-2-piece-chaise-sectional-h12095/?pkey=call-living-room,"5,398","5,598","images/Harmony_Modular_Leather_Small_2-Piece_Chaise_Sectional_(86"").jpg","Saddle Leather, Nut, Saddle Leather, Banker, Ludlow Leather, Gray Smoke, Ludlow Leather, Sesame"
Desbrosses Upholstered Stool,https://www.westelm.com/products/mp-desbrosses-upholstered-stool-h12253/?pkey=call-living-room,566.10,629,images/Desbrosses_Upholstered_Stool.jpg,"Off White, Dark Green, Deep Brown"
"Billy Cotton Curved Armless L-Shaped Sectional (70""–101"")",https://www.westelm.com/products/billy-cotton-armless-l-shaped-sectional-h12309/?pkey=call-living-room,"1,996","4,794","images/Billy_Cotton_Curved_Armless_L-Shaped_Sectional_(70""–101"").jpg","Yarn Dyed Linen Weave, Alabaster, Yarn Dyed Linen Weave, Sand, Performance Coastal Linen, Midnight, Performance Coastal Linen, Dark Olive"
"Dalton Leather 2-Piece Bumper Chaise Sectional (109""–119"")",https://www.westelm.com/products/dalton-leather-2-piece-terminal-chaise-sectional-h10735/?pkey=call-living-room,"6,048","6,248","images/Dalton_Leather_2-Piece_Bumper_Chaise_Sectional_(109""–119"").jpg","Saddle Leather, Nut, Ludlow Leather, Gray Smoke, Ludlow Leather, Sesame, Ludlow Leather, Black"
Harper Ottoman,https://www.westelm.com/products/harper-ottoman-h6929/?pkey=call-living-room,594.15,"1,199",images/Harper_Ottoman.jpg,"Performance Yarn Dyed Linen Weave, Alabaster, Performance Yarn Dyed Linen Weave, Graphite, Performance Yarn Dyed Linen Weave, Frost Gray, Performance Yarn Dyed Linen Weave, Petrol"
"Anton Leather 3-Piece Ottoman Sectional (104"") - Wood Legs",https://www.westelm.com/products/anton-leather-3-piece-chaise-sectional-wood-legs-h8659/?pkey=call-living-room,"6,597","6,897","images/Anton_Leather_3-Piece_Ottoman_Sectional_(104"")_-_Wood_Legs.jpg","Saddle Leather, Nut, Ludlow Leather, Gray Smoke, Ludlow Leather, Sesame, Ludlow Leather, Navy"
"Bacall Curved 3-Piece L-Shaped Sectional (116.5"")",https://www.westelm.com/products/bacall-3-piece-l-shaped-sectional-h10924/?pkey=call-living-room,"3,697","4,897","images/Bacall_Curved_3-Piece_L-Shaped_Sectional_(116.5"").jpg","Yarn Dyed Linen Weave, Alabaster, Yarn Dyed Linen Weave, Pearl Gray, Yarn Dyed Linen Weave, Pewter, Yarn Dyed Linen Weave, Graphite"
Kristoff Swivel Ottoman,https://www.westelm.com/products/kristoff-swivel-ottoman-h12019/?pkey=call-living-room,599,749,images/Kristoff_Swivel_Ottoman.jpg,"Yarn Dyed Linen Weave, Alabaster, Yarn Dyed Linen Weave, Pewter, Yarn Dyed Linen Weave, Frost Gray, Yarn Dyed Linen Weave, Sand"
Lucia Leather Ottoman - Metal Legs,https://www.westelm.com/products/lucia-leather-ottoman-metal-legs-h8720/?pkey=call-living-room,549,599,images/Lucia_Leather_Ottoman_-_Metal_Legs.jpg,"Saddle Leather, Nut, Ludlow Leather, Gray Smoke, Ludlow Leather, Sesame, Ludlow Leather, Black"
"Harmony Modular 6-Piece Pit Sectional (121"")",https://www.westelm.com/products/harmony-modular-6-piece-pit-sectional-h11450/?pkey=call-living-room,"6,157.40","9,544","images/Harmony_Modular_6-Piece_Pit_Sectional_(121"").jpg","Performance Yarn Dyed Linen Weave, Alabaster, Performance Yarn Dyed Linen Weave, Pewter, Performance Yarn Dyed Linen Weave, Graphite, Performance Yarn Dyed Linen Weave, Frost Gray"
"Shelter 2-Piece Chaise Sectional (105"")",https://www.westelm.com/products/shelter-2-piece-chaise-sectional-h2755/?pkey=call-living-room,"2,718.30","3,798","images/Shelter_2-Piece_Chaise_Sectional_(105"").jpg","Performance Yarn Dyed Linen Weave, Sand, Performance Yarn Dyed Linen Weave, Camel, Yarn Dyed Linen Weave, Alabaster, Yarn Dyed Linen Weave, Pearl Gray"
"Zaccai Coffee Table (36""–48"")",https://www.westelm.com/products/mp-zaccai-coffee-table-h12526/?pkey=call-living-room,"1,299","3,099","images/Zaccai_Coffee_Table_(36""–48"").jpg",
"Laurent Leather 2-Piece Bumper Sofa (122.5"")",https://www.westelm.com/products/laurent-leather-2-piece-bumper-sofa-h12461/?pkey=call-living-room,"3,118","4,098","images/Laurent_Leather_2-Piece_Bumper_Sofa_(122.5"").jpg","Saddle Leather, Nut, Ludlow Leather, Gray Smoke, Ludlow Leather, Sand, Ludlow Leather, Sesame"
Carlo Leather Mid-Century Chair - Wood Legs,https://www.westelm.com/products/carlo-leather-mid-century-chair-wood-legs-h6873/?pkey=call-living-room,999,"1,399",images/Carlo_Leather_Mid-Century_Chair_-_Wood_Legs.jpg,"Saddle Leather, Banker, Ludlow Leather, Gray Smoke, Ludlow Leather, Sesame, Ludlow Leather, Black"
Harris Leather Chair,https://www.westelm.com/products/harris-leather-chair-h5732/?pkey=call-living-room,"1,049","2,098",images/Harris_Leather_Chair.jpg,"Saddle Leather, Nut, Saddle Leather, Banker, Ludlow Leather, Gray Smoke, Ludlow Leather, Sesame"
"Industrial Open Storage Modular Bookcase (64"") - ADA",https://www.westelm.com/products/industrial-open-storage-modular-bookcase-ada-h11931/?pkey=call-living-room,839.20,"1,049","images/Industrial_Open_Storage_Modular_Bookcase_(64"")_-_ADA.jpg",
Modern Thin Legs 4-Piece Sectional,https://www.westelm.com/products/modern-thin-legs-3-piece-sectional-h8621/?pkey=call-living-room,"2,399","2,699",images/Modern_Thin_Legs_4-Piece_Sectional.jpg,"oblong slate, Velvet, Burnt Orange, sheep skin natural, sutter velvet dove grey"
"Hargrove 2-Piece Bumper Chaise Sectional (112"")",https://www.westelm.com/products/hargrove-2-piece-terminal-chaise-sectional-h9545/?pkey=call-living-room,"2,803.30","4,698","images/Hargrove_2-Piece_Bumper_Chaise_Sectional_(112"").jpg","Yarn Dyed Linen Weave, Pewter, Yarn Dyed Linen Weave, Graphite, Yarn Dyed Linen Weave, Frost Gray, Yarn Dyed Linen Weave, Sand"
"Sloane Leather 2-Piece Chaise Sectional (95.5"")",https://www.westelm.com/products/sloane-leather-2-piece-chaise-sectional-h3000/?pkey=call-living-room,"3,198","4,498","images/Sloane_Leather_2-Piece_Chaise_Sectional_(95.5"").jpg","Saddle Leather, Nut, Saddle Leather, Banker, Ludlow Leather, Gray Smoke, Ludlow Leather, Sesame"
"Anton Leather 2-Piece Bumper Chaise Sectional (104"") - Wood Legs",https://www.westelm.com/products/anton-leather-2-piece-terminal-chaise-sectional-wood-legs-h8657/?pkey=call-living-room,"6,198","6,398","images/Anton_Leather_2-Piece_Bumper_Chaise_Sectional_(104"")_-_Wood_Legs.jpg","Saddle Leather, Nut, Ludlow Leather, Gray Smoke, Ludlow Leather, Sesame, Ludlow Leather, Navy"
Steelcase Bassline Credenza - Half Back,https://www.westelm.com/products/steelcase-bassline-credenza-half-back-h10941/?pkey=call-living-room,"1,445","1,515",images/Steelcase_Bassline_Credenza_-_Half_Back.jpg,"Ash Noce, Blackwood, Virginia Walnut"
"Holmes Side Table (28"")",https://www.westelm.com/products/holmes-side-table-h11429/?pkey=call-living-room,159.99,399,"images/Holmes_Side_Table_(28"").jpg",
Sloane Leather Chair,https://www.westelm.com/products/sloane-chair-h2928/?pkey=call-living-room,879,"1,249",images/Sloane_Leather_Chair.jpg,"Saddle Leather, Nut, Saddle Leather, Banker, Ludlow Leather, Gray Smoke, Ludlow Leather, Sesame"
"Harris Loft 3-Piece L-Shaped Sectional (105"") - Metal Legs",https://www.westelm.com/products/harris-loft-l-shaped-sectional-h4992/?pkey=call-living-room,"3,397","5,497","images/Harris_Loft_3-Piece_L-Shaped_Sectional_(105"")_-_Metal_Legs.jpg","Performance Yarn Dyed Linen Weave, Alabaster, Performance Yarn Dyed Linen Weave, Graphite, Performance Yarn Dyed Linen Weave, Frost Gray, Performance Yarn Dyed Linen Weave, Sand"
"Harmony Modular Skirted Slipcover Sofa (82""–92"")",https://www.westelm.com/products/harmony-modular-skirted-slipcover-sofa-h11806/?pkey=call-living-room,"2,124.15","3,099","images/Harmony_Modular_Skirted_Slipcover_Sofa_(82""–92"").jpg","Yarn Dyed Linen Weave, Alabaster, Yarn Dyed Linen Weave, Pewter, Yarn Dyed Linen Weave, Graphite, Yarn Dyed Linen Weave, Frost Gray"
Boardwalk Sofa,https://www.westelm.com/products/boardwalk-sofa-h10842/?pkey=call-living-room,"5,615","6,189",images/Boardwalk_Sofa.jpg,"FOMO, Antelope, Tweed Multi, Medium Grey, FOMO, Medium Grey, Tweed Multi, Taupe"
"Harmony Swoop Arm 2-Piece Chaise Sectional (119"")",https://www.westelm.com/products/harmony-swoop-arm-2-piece-chaise-sectional-h4625/?pkey=call-living-room,"2,633.30","4,898","images/Harmony_Swoop_Arm_2-Piece_Chaise_Sectional_(119"").jpg","Performance Yarn Dyed Linen Weave, Alabaster, Performance Yarn Dyed Linen Weave, Pewter, Performance Yarn Dyed Linen Weave, Graphite, Performance Yarn Dyed Linen Weave, Frost Gray"
Roar & Rabbit™ Tete-a-Tete Chair,https://www.westelm.com/products/roar-rabbit-tete-a-tete-chair-h3054/?pkey=call-living-room,649,"1,598",images/Roar_&_Rabbit™_Tete-a-Tete_Chair.jpg,"Yarn Dyed Linen Weave, Alabaster, Yarn Dyed Linen Weave, Pearl Gray, Yarn Dyed Linen Weave, Pewter, Yarn Dyed Linen Weave, Graphite"
"Axel Motion Reclining 3-Piece Chaise Sectional (108"")",https://www.westelm.com/products/axel-motion-3-piece-reclining-chaise-sectional-h8671/?pkey=call-living-room,"4,496","5,396","images/Axel_Motion_Reclining_3-Piece_Chaise_Sectional_(108"").jpg","Yarn Dyed Linen Weave, Alabaster, Yarn Dyed Linen Weave, Pearl Gray, Yarn Dyed Linen Weave, Pewter, Yarn Dyed Linen Weave, Graphite"
Harmony Modular Motion Ottoman,https://www.westelm.com/products/harmony-modular-motion-ottoman-h12142/?pkey=call-living-room,599,"1,099",images/Harmony_Modular_Motion_Ottoman.jpg,"Performance Yarn Dyed Linen Weave, Alabaster, Yarn Dyed Linen Weave, Alabaster, Yarn Dyed Linen Weave, Pearl Gray, Yarn Dyed Linen Weave, Pewter"
"Newport 3-Piece L-Shaped Sectional (113.5"")",https://www.westelm.com/products/newport-l-shaped-sectional-h5009/?pkey=call-living-room,"4,997","6,097","images/Newport_3-Piece_L-Shaped_Sectional_(113.5"").jpg","Yarn Dyed Linen Weave, Pewter, Performance Coastal Linen, Graphite, Performance Washed Canvas, Storm Gray, Twill, Dove"
Hargrove Ottoman,https://www.westelm.com/products/hargrove-ottoman-h9542/?pkey=call-living-room,976.65,"1,399",images/Hargrove_Ottoman.jpg,"Yarn Dyed Linen Weave, Pewter, Yarn Dyed Linen Weave, Graphite, Yarn Dyed Linen Weave, Frost Gray, Yarn Dyed Linen Weave, Sand"
Phoebe Leather Chair - Metal Legs,https://www.westelm.com/products/phoebe-leather-chair-h2814/?pkey=call-living-room,679,899,images/Phoebe_Leather_Chair_-_Metal_Legs.jpg,"Saddle Leather, Nut, Saddle Leather, Banker, Ludlow Leather, Gray Smoke, Ludlow Leather, Sesame"
Boardwalk Corner Sectional,https://www.westelm.com/products/boardwalk-corner-sectional-h10835/?pkey=call-living-room,"7,145","8,525",images/Boardwalk_Corner_Sectional.jpg,"FOMO, Medium Grey, Tweed Multi, Taupe, FOMO, Antelope, Tweed Multi, Medium Grey"
Billy Cotton Curved Armless Chair,https://www.westelm.com/products/billy-cotton-curved-armless-chair-h12335/?pkey=call-living-room,499,799,images/Billy_Cotton_Curved_Armless_Chair.jpg,"Yarn Dyed Linen Weave, Alabaster, Yarn Dyed Linen Weave, Sand, Performance Coastal Linen, Midnight, Performance Coastal Linen, Dark Olive"
Dalton Motion Leather Ottoman,https://www.westelm.com/products/dalton-motion-leather-ottoman-h12153/?pkey=call-living-room,"1,499","1,599",images/Dalton_Motion_Leather_Ottoman.jpg,"Saddle Leather, Nut, Ludlow Leather, Gray Smoke, Ludlow Leather, Sand, Ludlow Leather, Sesame"
Dennes Leather Ottoman,https://www.westelm.com/products/dennes-leather-ottoman-h6765/?pkey=call-living-room,509.15,799,images/Dennes_Leather_Ottoman.jpg,"Ludlow Leather, Gray Smoke, Charme Leather, Oxblood, Charme Leather, Mocha, Charme Leather, Cigar"
"Parham Round Coffee Table (43"")",https://www.westelm.com/products/mp-parham-round-coffee-table-h12494/?pkey=call-living-room,"2,249.20","2,999","images/Parham_Round_Coffee_Table_(43"").jpg",
Harmony Swoop Ottoman,https://www.westelm.com/products/harmony-swoop-ottoman-h4986/?pkey=call-living-room,499,"1,399",images/Harmony_Swoop_Ottoman.jpg,"Performance Yarn Dyed Linen Weave, Sand, Performance Yarn Dyed Linen Weave, Petrol, Yarn Dyed Linen Weave, Pewter, Yarn Dyed Linen Weave, Sand"
"Dalton Leather 3-Piece L-Shaped Sectional (109""–119"")",https://www.westelm.com/products/dalton-leather-3-piece-l-shaped-sectional-h10737/?pkey=call-living-room,"8,298","8,798","images/Dalton_Leather_3-Piece_L-Shaped_Sectional_(109""–119"").jpg","Saddle Leather, Nut, Ludlow Leather, Gray Smoke, Ludlow Leather, Sesame, Ludlow Leather, Black"
"Bleecker Down-Filled Slipcover 2-Piece Chaise Sectional (120.5"")",https://www.westelm.com/products/bleecker-skirted-slipcover-2-pc-chaise-sctnl-h11619/?pkey=call-living-room,"3,898","4,898","images/Bleecker_Down-Filled_Slipcover_2-Piece_Chaise_Sectional_(120.5"").jpg","Performance Yarn Dyed Linen Weave, Alabaster, Yarn Dyed Linen Weave, Alabaster, Yarn Dyed Linen Weave, Pearl Gray, Yarn Dyed Linen Weave, Pewter"
Austin Leather Chair & Ottoman Set,https://www.westelm.com/products/austin-leather-armchair-ottoman-set-h6003/?pkey=call-living-room,"1,678.60","2,398",images/Austin_Leather_Chair_&_Ottoman_Set.jpg,
Harris Fitted Slipcover Chair,https://www.westelm.com/products/harris-fitted-slipcover-chair-h11362/?pkey=call-living-room,"1,104.15","1,399",images/Harris_Fitted_Slipcover_Chair.jpg,"Yarn Dyed Linen Weave, Pewter, Yarn Dyed Linen Weave, Petrol, Yarn Dyed Linen Weave, Midnight, Performance Velvet, Pearl Gray"
"Andes Leather Futon (83.5"")",https://www.westelm.com/products/andes-full-leather-futon-835-h4608/?pkey=call-living-room,"2,799","3,699","images/Andes_Leather_Futon_(83.5"").jpg","Saddle Leather, Nut, Saddle Leather, Banker, Ludlow Leather, Gray Smoke, Ludlow Leather, Sesame"
Refuge Lounge Chair,https://www.westelm.com/products/refuge-lounge-chair-h11837/?pkey=call-living-room,908.99,"1,139",images/Refuge_Lounge_Chair.jpg,"Caramel Leather, Charcoal Leather, Blue Leather, Green Leather"
"Anton Sofa - Metal Legs (76""–96"")",https://www.westelm.com/products/anton-sofa-metal-legs-h8159/?pkey=call-living-room,"1,899","2,399","images/Anton_Sofa_-_Metal_Legs_(76""–96"").jpg","Yarn Dyed Linen Weave, Alabaster, Yarn Dyed Linen Weave, Pearl Gray, Yarn Dyed Linen Weave, Pewter, Yarn Dyed Linen Weave, Graphite"
Roar & Rabbit™ Pleated Swivel Chair,https://www.westelm.com/products/roar-rabbit-armchair-h1717/?pkey=call-living-room,949,"1,099",images/Roar_&_Rabbit™_Pleated_Swivel_Chair.jpg,"Yarn Dyed Linen Weave, Alabaster, Yarn Dyed Linen Weave, Pewter, Yarn Dyed Linen Weave, Graphite, Yarn Dyed Linen Weave, Frost Gray"
"Akiko Tall Cabinet (47.5"")",https://www.westelm.com/products/drifted-oak-glass-cabinet-h6901/?pkey=call-living-room,"2,799","3,499","images/Akiko_Tall_Cabinet_(47.5"").jpg","Matte Black, Solid Oak"
"Bowed Back Ottoman (20.5"")",https://www.westelm.com/products/mp-bowed-back-ottoman-20-5-h11577/?pkey=call-living-room,386.10,429,"images/Bowed_Back_Ottoman_(20.5"").jpg",
"Eddy Leather 2-Piece Chaise Sectional (92"")",https://www.westelm.com/products/eddy-leather-2-piece-chaise-sectional-h11845/?pkey=call-living-room,"4,798","6,198","images/Eddy_Leather_2-Piece_Chaise_Sectional_(92"").jpg","Saddle Leather, Nut, Saddle Leather, Oxblood, Saddle Leather, Slate, Saddle Leather, Banker"
Drake Ottoman,https://www.westelm.com/products/drake-ottoman-h4886/?pkey=call-living-room,552.50,950,images/Drake_Ottoman.jpg,"Yarn Dyed Linen Weave, Pewter, Yarn Dyed Linen Weave, Graphite, Yarn Dyed Linen Weave, Frost Gray, Yarn Dyed Linen Weave, Sand"
Crescent Lounge Chair,https://www.westelm.com/products/crescent-lounge-chair-h9351/?pkey=call-living-room,749,"1,648",images/Crescent_Lounge_Chair.jpg,"Yarn Dyed Linen Weave, Alabaster, Yarn Dyed Linen Weave, Pearl Gray, Yarn Dyed Linen Weave, Pewter, Yarn Dyed Linen Weave, Graphite"
"Harris Leather Sofa (66""–96"")",https://www.westelm.com/products/harris-leather-sofa-76-w3719/?pkey=call-living-room,"2,799","4,299","images/Harris_Leather_Sofa_(66""–96"").jpg","Saddle Leather, Nut, Saddle Leather, Banker, Ludlow Leather, Gray Smoke, Ludlow Leather, Sesame"
"Bleecker Down-Filled Slipcover Modular Sofa (85""–123"")",https://www.westelm.com/products/bleecker-skirted-slipcover-modular-sofa-h11621/?pkey=call-living-room,"2,598","5,097","images/Bleecker_Down-Filled_Slipcover_Modular_Sofa_(85""–123"").jpg","Performance Yarn Dyed Linen Weave, Alabaster, Yarn Dyed Linen Weave, Alabaster, Yarn Dyed Linen Weave, Pearl Gray, Yarn Dyed Linen Weave, Pewter"
"Auburn 2-Piece Chaise Sectional (107"")",https://www.westelm.com/products/auburn-2-piece-chaise-sectional-h11847/?pkey=call-living-room,"2,098","2,898","images/Auburn_2-Piece_Chaise_Sectional_(107"").jpg","Performance Yarn Dyed Linen Weave, Alabaster, Performance Yarn Dyed Linen Weave, Frost Gray, Yarn Dyed Linen Weave, Graphite, Performance Coastal Linen, White"
Carlo Mid-Century Leather Swivel Chair,https://www.westelm.com/products/carlo-mid-century-leather-swivel-chair-h11812/?pkey=call-living-room,"1,359","2,718",images/Carlo_Mid-Century_Leather_Swivel_Chair.jpg,"Saddle Leather, Nut, Saddle Leather, Banker, Weston Leather, Cinder, Weston Leather, Molasses"
"Newport Modular 2-Piece Chaise Sectional (110.5"")",https://www.westelm.com/products/newport-modular-2-piece-chaise-sectional-h10753/?pkey=call-living-room,"3,498","4,798","images/Newport_Modular_2-Piece_Chaise_Sectional_(110.5"").jpg","Yarn Dyed Linen Weave, Alabaster, Yarn Dyed Linen Weave, Pearl Gray, Yarn Dyed Linen Weave, Pewter, Yarn Dyed Linen Weave, Graphite"
