Title,Link,Sale Price,Regular Price,Image Path,Swatch Colors
Izzy Leather Dining Chair- Set of 2,https://www.potterybarn.com/products/izzy-dining-chair-mp/?pkey=cdining-chairs,"1,599",N/A,images/Izzy_Leather_Dining_Chair-_Set_of_2.jpg,
Beale Velvet Dining Chair - Set of 2,https://www.potterybarn.com/products/beale-dining-chair/?pkey=cdining-chairs,"1,599",N/A,images/Beale_Velvet_Dining_Chair_-_Set_of_2.jpg,
Wynham Leather Dining Chair,https://www.potterybarn.com/products/wynham-dining-chair-mp/?pkey=cdining-chairs,799,N/A,images/Wynham_Leather_Dining_Chair.jpg,"Sonoma Chestnut, Sonoma Black"
Shalina Upholstered Dining Armchairs - Set of 2,https://www.potterybarn.com/products/shalina-upholstered-dining-armchairs-set-mp/?pkey=cdining-chairs,"1,399",N/A,images/Shalina_Upholstered_Dining_Armchairs_-_Set_of_2.jpg,
Emeco Navy® Upholstered Dining Armchair,https://www.potterybarn.com/products/emeco-navy-upholstered-armchair-mp/?pkey=cdining-chairs,"1,570",N/A,images/Emeco_Navy®_Upholstered_Dining_Armchair.jpg,
Lombard Leather Dining Chair - Set of 2,https://www.potterybarn.com/products/lombard-leather-dining-chair-mp/?pkey=cdining-chairs,"1,349",N/A,images/Lombard_Leather_Dining_Chair_-_Set_of_2.jpg,
Greyson Dining Armchair,https://www.potterybarn.com/products/greyson-dining-chair-mp/?pkey=cdining-chairs,549,N/A,images/Greyson_Dining_Armchair.jpg,
Emeco Navy® Wood Dining Chair,https://www.potterybarn.com/products/emeco-navy-wood-chair-mp/?pkey=cdining-chairs,905,"1,300",images/Emeco_Navy®_Wood_Dining_Chair.jpg,"Walnut, White Oak, Black"
Kloose Leather Dining Chair- Set of 2,https://www.potterybarn.com/products/kloose-leather-dining-chair-mp/?pkey=cdining-chairs,"1,199",N/A,images/Kloose_Leather_Dining_Chair-_Set_of_2.jpg,
Stratford Upholstered Dining Chair - Set of 2,https://www.potterybarn.com/products/stratford-upholstered-dining-chair-mp/?pkey=cdining-chairs,"1,099",N/A,images/Stratford_Upholstered_Dining_Chair_-_Set_of_2.jpg,
Reese Upholstered Dining Chair - Set of 2,https://www.potterybarn.com/products/reese-upholstered-dining-side-chair-mp/?pkey=cdining-chairs,"1,099",N/A,images/Reese_Upholstered_Dining_Chair_-_Set_of_2.jpg,
Lisbon Upholstered Cane Dining Chairs - Set of 2,https://www.potterybarn.com/products/lisbon-upholstered-cane-dining-side-chair-mp/?pkey=cdining-chairs,999,N/A,images/Lisbon_Upholstered_Cane_Dining_Chairs_-_Set_of_2.jpg,
Nina Upholstered Dining Chairs - Set of 2,https://www.potterybarn.com/products/nina-dining-chairs-set-mp/?pkey=cdining-chairs,999,N/A,images/Nina_Upholstered_Dining_Chairs_-_Set_of_2.jpg,
Alanis Rattan Dining Chair,https://www.potterybarn.com/products/alanis-rattan-dining-chair-mp/?pkey=cdining-chairs,495,N/A,images/Alanis_Rattan_Dining_Chair.jpg,"Natural, Antique"
Rossini Outdoor Rattan Dining Chair,https://www.potterybarn.com/products/rossini-rattan-dining-chair-mp/?pkey=cdining-chairs,495,N/A,images/Rossini_Outdoor_Rattan_Dining_Chair.jpg,
Emeco On & On Eco-Friendly Stacking Dining Chair,https://www.potterybarn.com/products/emeco-on-on-stacking-chair-mp/?pkey=cdining-chairs,445,N/A,images/Emeco_On_&_On_Eco-Friendly_Stacking_Dining_Chair.jpg,"Black, White, Light Blue, Orange"
Spade Indoor/Outdoor Rattan Stacking Dining Armchair,https://www.potterybarn.com/products/spade-stacking-dining-armchair-mp/?pkey=cdining-chairs,799,N/A,images/Spade_Indoor_Outdoor_Rattan_Stacking_Dining_Armchair.jpg,
Sofie Rattan Outdoor Bistro Dining Chair,https://www.potterybarn.com/products/sofie-rattan-bistro-dining-chair-mp/?pkey=cdining-chairs,440,N/A,images/Sofie_Rattan_Outdoor_Bistro_Dining_Chair.jpg,
Emeco Navy® Metal Dining Chair,https://www.potterybarn.com/products/emeco-navy-chair-mp/?pkey=cdining-chairs,740,N/A,images/Emeco_Navy®_Metal_Dining_Chair.jpg,
Emeco Metal Stacking Dining Armchair,https://www.potterybarn.com/products/emeco-1-inch-armchair-mp/?pkey=cdining-chairs,665,795,images/Emeco_Metal_Stacking_Dining_Armchair.jpg,"Light Grey, Sand, Orange, Title"
Barrel Back Cane Dining Armchair,https://www.potterybarn.com/products/barrel-cane-back-dining-chair-mp/?pkey=cdining-chairs,599,N/A,images/Barrel_Back_Cane_Dining_Armchair.jpg,"Black, Natural, Walnut"
Zoe Leather Dining Chair,https://www.potterybarn.com/products/zoe-leather-dining-chair/?pkey=cdining-chairs,174.99,249,images/Zoe_Leather_Dining_Chair.jpg,
Margret Rattan Dining Chair,https://www.potterybarn.com/products/margret-rattan-chair-mp/?pkey=cdining-chairs,550,N/A,images/Margret_Rattan_Dining_Chair.jpg,
Emeco Metal Stacking Dining Chair,https://www.potterybarn.com/products/emeco-1-inch-stacking-chair-mp/?pkey=cdining-chairs,510,640,images/Emeco_Metal_Stacking_Dining_Chair.jpg,"Light Grey, Sand, Orange, Title"
Berlin Leather Dining Chair,https://www.potterybarn.com/products/berlin-leather-dining-chair/?pkey=cdining-chairs,442.99,819,images/Berlin_Leather_Dining_Chair.jpg,"Vintage Midnight, Nubuck Cocoa"
Payson Leather Dining Chair,https://www.potterybarn.com/products/payson-leather-dining-chair/?pkey=cdining-chairs,419,449,images/Payson_Leather_Dining_Chair.jpg,"Statesville Molasses, Statesville Espresso, Statesville Caramel, Statesville Toffee"
Garson Stacking Banquet Dining Chair,https://www.potterybarn.com/products/garson-stacking-banquet-dining-chair/?pkey=cdining-chairs,399.99,499,images/Garson_Stacking_Banquet_Dining_Chair.jpg,
Emeco Reclaimed Stacking Dining Chair,https://www.potterybarn.com/products/emeco-1-inch-stacking-reclaimed-chair-mp/?pkey=cdining-chairs,340,N/A,images/Emeco_Reclaimed_Stacking_Dining_Chair.jpg,"Dark Grey, Light Grey, Sand, Orange"
Ines Slipcovered Dining Armchair,https://www.potterybarn.com/products/ines-slipcovered-dining-chair-mp/?pkey=cdining-chairs,"1,399",N/A,images/Ines_Slipcovered_Dining_Armchair.jpg,"Brussels Natural, Brussels Coffee"
Shay Highback Dining Chairs - Set of 2,https://www.potterybarn.com/products/shay-dining-chairs-set-mp/?pkey=cdining-chairs,399,N/A,images/Shay_Highback_Dining_Chairs_-_Set_of_2.jpg,
Emeco 1 Inch Aluminum Metal Stacking Dining Armchair,https://www.potterybarn.com/products/1-inch-all-aluminum-armchair-mp/?pkey=cdining-chairs,875,N/A,images/Emeco_1_Inch_Aluminum_Metal_Stacking_Dining_Armchair.jpg,
Maxine Upholstered Dining Chairs - Set of 2,https://www.potterybarn.com/products/maxine-dining-chairs-set-mp/?pkey=cdining-chairs,999,N/A,images/Maxine_Upholstered_Dining_Chairs_-_Set_of_2.jpg,
Pardy Leather Dining Chairs - Set of 2,https://www.potterybarn.com/products/pardy-leather-dining-chairs-set-mp/?pkey=cdining-chairs,649,N/A,images/Pardy_Leather_Dining_Chairs_-_Set_of_2.jpg,
Giselle Upholstered Cane Dining Armchair,https://www.potterybarn.com/products/giselle-upholstered-dining-armchair-mp/?pkey=cdining-chairs,"1,299",N/A,images/Giselle_Upholstered_Cane_Dining_Armchair.jpg,
Emeco Navy® Aluminum Metal Dining Armchair,https://www.potterybarn.com/products/emeco-navy-armchair-mp/?pkey=cdining-chairs,895,N/A,images/Emeco_Navy®_Aluminum_Metal_Dining_Armchair.jpg,
Maddux Leather Dining Chair,https://www.potterybarn.com/products/maddux-leather-dining-side-chair/?pkey=cdining-chairs,699,799,images/Maddux_Leather_Dining_Chair.jpg,"Statesville Molasses, Statesville Espresso, Statesville Caramel, Statesville Toffee"
Dover Upholstered Dining Chairs - Set of 2,https://www.potterybarn.com/products/dover-upholstered-dining-side-chairs-set-mp/?pkey=cdining-chairs,"1,599",N/A,images/Dover_Upholstered_Dining_Chairs_-_Set_of_2.jpg,"Hickory, Black"
Ember Upholstered Dining Chairs - Set of 2,https://www.potterybarn.com/products/ember-dining-chairs-set-mp/?pkey=cdining-chairs,"1,099",N/A,images/Ember_Upholstered_Dining_Chairs_-_Set_of_2.jpg,"Ember_Danny_Rust_b, Ember_Arena_Cement_b, Ember_Arena_Navy_a"
Rossini Rattan Dining Armchair,https://www.potterybarn.com/products/rossini-dining-armchair-mp/?pkey=cdining-chairs,528,N/A,images/Rossini_Rattan_Dining_Armchair.jpg,"Antique, Black"
Vaughn Upholstered Dining Chair,https://www.potterybarn.com/products/vaughn-dining-chair-mp/?pkey=cdining-chairs,599,N/A,images/Vaughn_Upholstered_Dining_Chair.jpg,
Calvin Leather Dining Armchair,https://www.potterybarn.com/products/calvin-leather-dining-chair-mp/?pkey=cdining-chairs,949,N/A,images/Calvin_Leather_Dining_Armchair.jpg,"Black, Tan"
Felton Upholstered Dining Chairs - Set of 2,https://www.potterybarn.com/products/felton-upholstered-dining-chair-mp/?pkey=cdining-chairs,759,N/A,images/Felton_Upholstered_Dining_Chairs_-_Set_of_2.jpg,
Dover Upholstered Dining Armchairs - Set of 2,https://www.potterybarn.com/products/dover-upholstered-dining-armchairs-set-mp/?pkey=cdining-chairs,"1,999",N/A,images/Dover_Upholstered_Dining_Armchairs_-_Set_of_2.jpg,"Hickory, Black"
Emeco Navy® Semi-Upholstered Dining Armchair,https://www.potterybarn.com/products/emeco-navy-semi-upholstered-armchair-mp/?pkey=cdining-chairs,"1,570",N/A,images/Emeco_Navy®_Semi-Upholstered_Dining_Armchair.jpg,
Delvy Dining Chairs - Set of 2,https://www.potterybarn.com/products/delvy-dining-side-chairs-set-mp/?pkey=cdining-chairs,"1,599",N/A,images/Delvy_Dining_Chairs_-_Set_of_2.jpg,
Zelda Dining Chair,https://www.potterybarn.com/products/zelda-dining-chair-mp/?pkey=cdining-chairs,750,N/A,images/Zelda_Dining_Chair.jpg,
Zephyr Woven Dining Chairs - Set of 2,https://www.potterybarn.com/products/zephyr-dining-chairs-set-mp/?pkey=cdining-chairs,"1,399",N/A,images/Zephyr_Woven_Dining_Chairs_-_Set_of_2.jpg,
Emeco 1 Inch Aluminum Metal Stacking Dining Chair,https://www.potterybarn.com/products/1-inch-all-aluminum-stacking-chair-mp/?pkey=cdining-chairs,720,N/A,images/Emeco_1_Inch_Aluminum_Metal_Stacking_Dining_Chair.jpg,
Emeco Navy® Upholstered Dining Chair,https://www.potterybarn.com/products/emeco-navy-upholstered-chair-mp/?pkey=cdining-chairs,"1,415",N/A,images/Emeco_Navy®_Upholstered_Dining_Chair.jpg,
Belgian Linen Dining Chair Cushion,https://www.potterybarn.com/products/belgian-linen-dining-chair-cushion/?pkey=cdining-chairs,48.99,119,images/Belgian_Linen_Dining_Chair_Cushion.jpg,
Westan Dining Chair Cushion,https://www.potterybarn.com/products/westan-dining-chair-cushion/?pkey=cdining-chairs,89,199,images/Westan_Dining_Chair_Cushion.jpg,"Sunbrella® Canvas White, Sunbrella® Natural, Natural, Premium Performance Slub Weave Natural"
Aaron Dining Chair Cushion,https://www.potterybarn.com/products/aaron-dining-chair-cushion/?pkey=cdining-chairs,129,259,images/Aaron_Dining_Chair_Cushion.jpg,"Sunbrella® Canvas White, Natural, Sunbrella® Natural, Premium Performance Slub Weave Natural"
Bradford Dining Chair Cushion,https://www.potterybarn.com/products/bradford-dining-chair-cushion/?pkey=cdining-chairs,99,229,images/Bradford_Dining_Chair_Cushion.jpg,"Sunbrella® Canvas White, Sunbrella® Natural, Natural, Premium Performance Slub Weave Natural"
Classic Sunbrella® Dining Chair Cushion,https://www.potterybarn.com/products/sunbrella-pb-classic-chair-cushion/?pkey=cdining-chairs,109,119,images/Classic_Sunbrella®_Dining_Chair_Cushion.jpg,"Sunbrella® Black, Sunbrella® Cadet, Sunbrella® Jockey Red, Sunbrella® Linen Sand"
Liam Dining Chair Cushion,https://www.potterybarn.com/products/liam-dining-chair-cushion/?pkey=cdining-chairs,89,189,images/Liam_Dining_Chair_Cushion.jpg,"Sunbrella® Canvas White, Sunbrella® Natural, Natural, Premium Performance Slub Weave Natural"
Cline Dining Chair Cushion,https://www.potterybarn.com/products/cline-dining-chair-cushion/?pkey=cdining-chairs,89,199,images/Cline_Dining_Chair_Cushion.jpg,"Sunbrella® Canvas White, Natural, Premium Performance Slub Weave Natural, Premium Performance Slub Weave Linen"
Shay Dining Chair Cushion,https://www.potterybarn.com/products/shay-dining-chair-cushion/?pkey=cdining-chairs,89,199,images/Shay_Dining_Chair_Cushion.jpg,"Sunbrella® Canvas White, Sunbrella® Natural, Natural, Premium Performance Slub Weave Natural"
Wynn Dining Chair Cushion,https://www.potterybarn.com/products/wynn-dining-chair-cushion/?pkey=cdining-chairs,129,229,images/Wynn_Dining_Chair_Cushion.jpg,"Sunbrella® Canvas White, Sunbrella® Natural, Natural, Premium Performance Slub Weave Natural"
Reed Dining Chair Cushion,https://www.potterybarn.com/products/reed-dining-chair-cushion/?pkey=cdining-chairs,129,229,images/Reed_Dining_Chair_Cushion.jpg,"Sunbrella® Canvas White, Sunbrella® Natural, Natural, Premium Performance Slub Weave Natural"
Benchwright Dining Chair Cushion,https://www.potterybarn.com/products/benchwright-dining-chair-cushion/?pkey=cdining-chairs,149,229,images/Benchwright_Dining_Chair_Cushion.jpg,"Sunbrella® Canvas White, Sunbrella® Natural, Natural, Premium Performance Slub Weave Natural"
Hart Dining Chair Cushion,https://www.potterybarn.com/products/hart-dining-chair-cushion/?pkey=cdining-chairs,109,229,images/Hart_Dining_Chair_Cushion.jpg,"Sunbrella® Canvas White, Natural, Premium Performance Slub Weave Natural, Sunbrella® Natural"
Cayman Dining Chair Cushion,https://www.potterybarn.com/products/cayman-dining-chair-cushion/?pkey=cdining-chairs,89,229,images/Cayman_Dining_Chair_Cushion.jpg,"Sunbrella® Canvas White, Sunbrella® Natural, Natural, Premium Performance Slub Weave Natural"
Lakeport Dining Chair Cushion,https://www.potterybarn.com/products/lakeport-dining-chair-cushion/?pkey=cdining-chairs,109,229,images/Lakeport_Dining_Chair_Cushion.jpg,"Sunbrella® Canvas White, Natural, Sunbrella® Natural, Premium Performance Slub Weave Natural"
Folsom Dining Chair Cushion,https://www.potterybarn.com/products/folsom-dining-chair-cushion/?pkey=cdining-chairs,89,229,images/Folsom_Dining_Chair_Cushion.jpg,"Sunbrella® Canvas White, Sunbrella® Natural, Natural, Premium Performance Slub Weave Natural"
PB Comfort Square Slipcovered Tie Back Dining Chair - Performance Twill Cadet Navy,https://www.potterybarn.com/products/pb-comfort-square-slipcovered-dining-side-chair-tie-back/?pkey=cdining-chairs,158.99,499,images/PB_Comfort_Square_Slipcovered_Tie_Back_Dining_Chair_-_Performance_Twill_Cadet_Navy.jpg,
Layton Upholstered Dining Chair,https://www.potterybarn.com/products/layton-upholstered-dining-chair/?pkey=cdining-chairs,279.99,569,images/Layton_Upholstered_Dining_Chair.jpg,"Performance Boucle, Oatmeal, Performance Boucle, Pebble, Performance Heathered Basketweave, Oatmeal, Performance Heathered Basketweave, Alabaster White"
Baldwin Upholstered Barrel Back Dining Chair,https://www.potterybarn.com/products/baldwin-barrel-back-upholstered-dining-chair/?pkey=cdining-chairs,399,579,images/Baldwin_Upholstered_Barrel_Back_Dining_Chair.jpg,"Performance Boucle, Oatmeal, Performance Boucle, Pebble, Performance Everydaylinen™, Oatmeal, Performance Everydaylinen™, Ivory"
Fenton Woven Leather Dining Chair,https://www.potterybarn.com/products/fenton-leather-dining-chair/?pkey=cdining-chairs,415,599,images/Fenton_Woven_Leather_Dining_Chair.jpg,"Statesville Espresso, Statesville Toffee, Statesville Caramel, Statesville Pebble"
Cline Bistro Dining Chair,https://www.potterybarn.com/products/cline-dining-chair/?pkey=cdining-chairs,179,358,images/Cline_Bistro_Dining_Chair.jpg,"Charcoal, Antique Umber, Seadrift, Antique White"
Shay Dining Chair,https://www.potterybarn.com/products/shay-wood-dining-chair/?pkey=cdining-chairs,199,398,images/Shay_Dining_Chair.jpg,"Seadrift, Black"
Benchwright Dining Chair,https://www.potterybarn.com/products/benchwright-dining-chair/?pkey=cdining-chairs,349,698,images/Benchwright_Dining_Chair.jpg,"Seadrift, Rustic Mahogany, Blackened Oak, Gray Wash"
Jake Upholstered Dining Chair,https://www.potterybarn.com/products/jake-upholstered-dining-side-chair/?pkey=cdining-chairs,429,549,images/Jake_Upholstered_Dining_Chair.jpg,"Performance Boucle, Oatmeal, Performance Boucle, Pebble, Performance Heathered Basketweave, Alabaster White, Performance Heathered Basketweave, Dove"
Aaron Dining Chair,https://www.potterybarn.com/products/aaron-chair/?pkey=cdining-chairs,349,998,images/Aaron_Dining_Chair.jpg,"Seadrift, Smoked Nutmeg, Rustic Mahogany, Gray Wash"
Bradford Dining Chair,https://www.potterybarn.com/products/bradford-side-chair/?pkey=cdining-chairs,299,N/A,images/Bradford_Dining_Chair.jpg,"Gray Wash, Seadrift, Alfresco Brown"
Westan Dining Chair,https://www.potterybarn.com/products/westan-wood-dining-chair/?pkey=cdining-chairs,178.99,598,images/Westan_Dining_Chair.jpg,"Black, Warm Rustic Gray, White"
Quincy Basketweave Dining Chair,https://www.potterybarn.com/products/quincy-basketweave-dining-chair/?pkey=cdining-chairs,249,799,images/Quincy_Basketweave_Dining_Chair.jpg,"Black, Essence Natural"
Reed Dining Chair,https://www.potterybarn.com/products/reed-dining-chair/?pkey=cdining-chairs,249,498,images/Reed_Dining_Chair.jpg,"Antique Umber, Warm Black, Warm Rustic Gray, Biscotti"
York Upholstered Dining Armchair,https://www.potterybarn.com/products/york-upholstered-dining-armchair/?pkey=cdining-chairs,519,"1,089",images/York_Upholstered_Dining_Armchair.jpg,"Performance Everydaylinen™, Oatmeal, Performance Everydaylinen™, Ivory, Performance Boucle, Oatmeal, Performance Boucle, Pebble"
Cayman Dining Chair,https://www.potterybarn.com/products/cayman-dining-chair/?pkey=cdining-chairs,299,N/A,images/Cayman_Dining_Chair.jpg,"Antique Umber, Biscotti, Warm Black"
"Anders Woven Dining Chairs, Set of 2",https://www.potterybarn.com/products/anders-woven-dining-chair-mp/?pkey=cdining-chairs,"1,399",N/A,"images/Anders_Woven_Dining_Chairs,_Set_of_2.jpg","Cliffside, Driftwood"
Liam Dining Chair,https://www.potterybarn.com/products/liam-dining-chair/?pkey=cdining-chairs,149,298,images/Liam_Dining_Chair.jpg,"Black, Weathered Gray, Salvaged Black"
Cardiff Woven Dining Chair,https://www.potterybarn.com/products/cardiff-woven-dining-chair/?pkey=cdining-chairs,244,349,images/Cardiff_Woven_Dining_Chair.jpg,
Sausalito Dining Chair,https://www.potterybarn.com/products/sausalito-dining-chair/?pkey=cdining-chairs,499,N/A,images/Sausalito_Dining_Chair.jpg,"Seadrift, Vintage Amber"
Payson Upholstered Dining Chair,https://www.potterybarn.com/products/payson-upholstered-dining-chair/?pkey=cdining-chairs,299,379,images/Payson_Upholstered_Dining_Chair.jpg,"Performance Heathered Basketweave, Alabaster White, Performance Heathered Basketweave, Dove, Performance Heathered Basketweave, Platinum, Performance Heathered Basketweave, Navy"
Moca Woven Dining Chair,https://www.potterybarn.com/products/moca-woven-dining-chair/?pkey=cdining-chairs,209,299,images/Moca_Woven_Dining_Chair.jpg,
Layton Upholstered Dining Chair,https://www.potterybarn.com/products/layton-upholstered-dining-chair/?pkey=cdining-chairs,279.99,569,images/Layton_Upholstered_Dining_Chair.jpg,"Performance Boucle, Oatmeal, Performance Boucle, Pebble, Performance Heathered Basketweave, Oatmeal, Performance Heathered Basketweave, Alabaster White"
Baldwin Upholstered Barrel Back Dining Chair,https://www.potterybarn.com/products/baldwin-barrel-back-upholstered-dining-chair/?pkey=cdining-chairs,399,579,images/Baldwin_Upholstered_Barrel_Back_Dining_Chair.jpg,"Performance Boucle, Oatmeal, Performance Boucle, Pebble, Performance Everydaylinen™, Oatmeal, Performance Everydaylinen™, Ivory"
Fenton Woven Leather Dining Chair,https://www.potterybarn.com/products/fenton-leather-dining-chair/?pkey=cdining-chairs,415,599,images/Fenton_Woven_Leather_Dining_Chair.jpg,"Statesville Espresso, Statesville Toffee, Statesville Caramel, Statesville Pebble"
Cline Bistro Dining Chair,https://www.potterybarn.com/products/cline-dining-chair/?pkey=cdining-chairs,179,358,images/Cline_Bistro_Dining_Chair.jpg,"Charcoal, Antique Umber, Seadrift, Antique White"
Shay Dining Chair,https://www.potterybarn.com/products/shay-wood-dining-chair/?pkey=cdining-chairs,199,398,images/Shay_Dining_Chair.jpg,"Seadrift, Black"
Benchwright Dining Chair,https://www.potterybarn.com/products/benchwright-dining-chair/?pkey=cdining-chairs,349,698,images/Benchwright_Dining_Chair.jpg,"Seadrift, Rustic Mahogany, Blackened Oak, Gray Wash"
Jake Upholstered Dining Chair,https://www.potterybarn.com/products/jake-upholstered-dining-side-chair/?pkey=cdining-chairs,429,549,images/Jake_Upholstered_Dining_Chair.jpg,"Performance Boucle, Oatmeal, Performance Boucle, Pebble, Performance Heathered Basketweave, Alabaster White, Performance Heathered Basketweave, Dove"
Aaron Dining Chair,https://www.potterybarn.com/products/aaron-chair/?pkey=cdining-chairs,349,998,images/Aaron_Dining_Chair.jpg,"Seadrift, Smoked Nutmeg, Rustic Mahogany, Gray Wash"
Bradford Dining Chair,https://www.potterybarn.com/products/bradford-side-chair/?pkey=cdining-chairs,299,N/A,images/Bradford_Dining_Chair.jpg,"Gray Wash, Seadrift, Alfresco Brown"
Westan Dining Chair,https://www.potterybarn.com/products/westan-wood-dining-chair/?pkey=cdining-chairs,178.99,598,images/Westan_Dining_Chair.jpg,"Black, Warm Rustic Gray, White"
Quincy Basketweave Dining Chair,https://www.potterybarn.com/products/quincy-basketweave-dining-chair/?pkey=cdining-chairs,249,799,images/Quincy_Basketweave_Dining_Chair.jpg,"Black, Essence Natural"
Reed Dining Chair,https://www.potterybarn.com/products/reed-dining-chair/?pkey=cdining-chairs,249,498,images/Reed_Dining_Chair.jpg,"Antique Umber, Warm Black, Warm Rustic Gray, Biscotti"
York Upholstered Dining Armchair,https://www.potterybarn.com/products/york-upholstered-dining-armchair/?pkey=cdining-chairs,519,"1,089",images/York_Upholstered_Dining_Armchair.jpg,"Performance Everydaylinen™, Oatmeal, Performance Everydaylinen™, Ivory, Performance Boucle, Oatmeal, Performance Boucle, Pebble"
Cayman Dining Chair,https://www.potterybarn.com/products/cayman-dining-chair/?pkey=cdining-chairs,299,N/A,images/Cayman_Dining_Chair.jpg,"Antique Umber, Biscotti, Warm Black"
"Anders Woven Dining Chairs, Set of 2",https://www.potterybarn.com/products/anders-woven-dining-chair-mp/?pkey=cdining-chairs,"1,399",N/A,"images/Anders_Woven_Dining_Chairs,_Set_of_2.jpg","Cliffside, Driftwood"
Liam Dining Chair,https://www.potterybarn.com/products/liam-dining-chair/?pkey=cdining-chairs,149,298,images/Liam_Dining_Chair.jpg,"Black, Weathered Gray, Salvaged Black"
Cardiff Woven Dining Chair,https://www.potterybarn.com/products/cardiff-woven-dining-chair/?pkey=cdining-chairs,244,349,images/Cardiff_Woven_Dining_Chair.jpg,
Sausalito Dining Chair,https://www.potterybarn.com/products/sausalito-dining-chair/?pkey=cdining-chairs,499,N/A,images/Sausalito_Dining_Chair.jpg,"Seadrift, Vintage Amber"
Payson Upholstered Dining Chair,https://www.potterybarn.com/products/payson-upholstered-dining-chair/?pkey=cdining-chairs,299,379,images/Payson_Upholstered_Dining_Chair.jpg,"Performance Heathered Basketweave, Alabaster White, Performance Heathered Basketweave, Dove, Performance Heathered Basketweave, Platinum, Performance Heathered Basketweave, Navy"
Moca Woven Dining Chair,https://www.potterybarn.com/products/moca-woven-dining-chair/?pkey=cdining-chairs,209,299,images/Moca_Woven_Dining_Chair.jpg,
Windsor Tall Dining Chair,https://www.potterybarn.com/products/windsor-tall-dining-chair/?pkey=cdining-chairs,299,N/A,images/Windsor_Tall_Dining_Chair.jpg,
"Celano Dining Armchair, Set of 2",https://www.potterybarn.com/products/celano-dining-armchair-mp/?pkey=cdining-chairs,699,N/A,"images/Celano_Dining_Armchair,_Set_of_2.jpg",
Captain's Dining Armchair,https://www.potterybarn.com/products/captains-dining-armchair/?pkey=cdining-chairs,279,399,images/Captain's_Dining_Armchair.jpg,
Folsom Dining Chair,https://www.potterybarn.com/products/folsom-dining-chair/?pkey=cdining-chairs,299,N/A,images/Folsom_Dining_Chair.jpg,"Brown, Charcoal, Desert Pine"
Layton Leather Dining Chair,https://www.potterybarn.com/products/layton-leather-dining-chair/?pkey=cdining-chairs,439,499,images/Layton_Leather_Dining_Chair.jpg,"Statesville Molasses, Statesville Espresso, Statesville Toffee, Statesville Caramel"
Seagrass Dining Chair,https://www.potterybarn.com/products/seagrass-chair/?pkey=cdining-chairs,349,698,images/Seagrass_Dining_Chair.jpg,"Gray Wash, Havana Dark"
Malibu Woven Dining Chair,https://www.potterybarn.com/products/malibu-woven-dining-chair/?pkey=cdining-chairs,244,698,images/Malibu_Woven_Dining_Chair.jpg,"Honey, Warm Black, FPO"
Lakeport Dining Chair,https://www.potterybarn.com/products/lakeport-dining-side-chair/?pkey=cdining-chairs,299,N/A,images/Lakeport_Dining_Chair.jpg,"Biscotti, Charcoal"
Hart Reclaimed Wood Dining Chair,https://www.potterybarn.com/products/hart-dining-chair/?pkey=cdining-chairs,399,798,images/Hart_Reclaimed_Wood_Dining_Chair.jpg,"Driftwood / Limestone White, FPO"
Wynn Ladderback Dining Chair,https://www.potterybarn.com/products/wynn-ladderback-chair/?pkey=cdining-chairs,349,698,images/Wynn_Ladderback_Dining_Chair.jpg,"Blackened Oak, Alfresco Brown, Rustic Mahogany, Tuscan Chestnut"
Hayes Tufted Upholstered Dining Chair,https://www.potterybarn.com/products/hayes-side-chair/?pkey=cdining-chairs,519,749,images/Hayes_Tufted_Upholstered_Dining_Chair.jpg,"Performance Everydaylinen™, Oatmeal, Performance Everydaylinen™, Ivory, Performance Boucle, Oatmeal, Performance Boucle, Pebble"
Classic Slope Upholstered Dining Armchair,https://www.potterybarn.com/products/pb-classic-slope-upholstered-dining-chairs/?pkey=cdining-chairs,453.99,849,images/Classic_Slope_Upholstered_Dining_Armchair.jpg,"Performance Everydaylinen™, Oatmeal, Performance Everydaylinen™, Ivory, Performance Boucle, Oatmeal, Performance Boucle, Pebble"
Classic Upholstered Dining Chair,https://www.potterybarn.com/products/pb-classic-square-upholstered-dining-chair/?pkey=cdining-chairs,388.99,650,images/Classic_Upholstered_Dining_Chair.jpg,"Performance Boucle, Oatmeal, Performance Boucle, Pebble, Performance Everydaylinen™, Oatmeal, Performance Everydaylinen™, Ivory"
Cline Upholstered Bistro Dining Chair,https://www.potterybarn.com/products/cline-upholstered-dining-chair/?pkey=cdining-chairs,249,N/A,images/Cline_Upholstered_Bistro_Dining_Chair.jpg,
Isabella Dining Chair,https://www.potterybarn.com/products/isabella-chair/?pkey=cdining-chairs,249,N/A,images/Isabella_Dining_Chair.jpg,
Adrian Dining Chair,https://www.potterybarn.com/products/adrian-dining-chair/?pkey=cdining-chairs,359,718,images/Adrian_Dining_Chair.jpg,
"Serling Leather Dining Chairs, Set of 2",https://www.potterybarn.com/products/serling-leather-dining-chair/?pkey=cdining-chairs,538.99,899,"images/Serling_Leather_Dining_Chairs,_Set_of_2.jpg",
Maison Leather Dining Chair,https://www.potterybarn.com/products/maison-leather-dining-chair/?pkey=cdining-chairs,399,439,images/Maison_Leather_Dining_Chair.jpg,"Statesville Espresso, Statesville Toffee, Statesville Caramel, Statesville Wolf Gray"
Parisian Woven Dining Chair,https://www.potterybarn.com/products/parisian-woven-dining-chair/?pkey=cdining-chairs,349,698,images/Parisian_Woven_Dining_Chair.jpg,
